date,Month,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery,KMeansLabel,Estacao
2017-06-21 21:20:01,6,11.32,31.4,43.0,13.7,83.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 21:25:01,6,11.35,31.2,43.0,13.6,89.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 21:30:01,6,11.37,31.2,48.0,13.8,89.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 21:35:01,6,11.32,31.4,46.0,13.6,90.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 21:40:01,6,11.32,31.2,44.0,13.5,91.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 21:45:01,6,11.29,31.4,44.0,13.5,91.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 21:50:01,6,11.31,31.6,45.0,13.4,92.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 21:55:01,6,11.3,31.6,46.0,13.3,93.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:00:01,6,11.31,31.6,45.0,13.2,93.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:05:01,6,11.34,31.6,46.0,13.1,94.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:10:01,6,11.34,31.4,40.0,13.0,95.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:15:01,6,11.32,31.5,46.0,12.9,96.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:20:01,6,11.31,31.4,41.0,12.8,97.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:25:01,6,11.32,31.4,50.0,12.8,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:30:01,6,11.33,31.5,49.0,12.8,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:35:01,6,11.3,31.5,47.0,12.7,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:40:02,6,11.33,31.4,47.0,12.7,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:45:01,6,11.27,31.5,54.0,12.7,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:50:01,6,11.29,31.4,47.0,12.7,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 22:55:01,6,11.3,31.4,46.0,12.6,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:00:02,6,11.29,31.4,47.0,12.6,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:05:01,6,11.31,31.4,48.0,12.6,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:10:01,6,11.28,31.4,48.0,12.5,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:15:02,6,11.25,31.4,48.0,12.4,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:20:01,6,11.3,31.4,48.0,12.3,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:25:01,6,11.25,31.2,47.0,12.3,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:30:01,6,11.26,31.4,46.0,12.1,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:35:01,6,11.31,31.4,46.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:40:01,6,11.31,31.4,45.0,12.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:45:01,6,11.21,31.4,45.0,11.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:50:01,6,11.28,31.2,45.0,11.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-21 23:55:01,6,11.29,31.2,42.0,11.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:00:01,6,11.24,31.4,42.0,11.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:05:01,6,11.26,31.4,48.0,11.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:10:01,6,11.28,31.2,40.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:15:01,6,11.28,31.2,40.0,11.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:20:01,6,11.25,31.2,41.0,11.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:25:01,6,11.24,31.4,45.0,11.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:30:01,6,11.19,31.2,45.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:35:01,6,11.23,31.5,51.0,11.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:40:01,6,11.27,31.4,52.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:45:01,6,11.28,31.2,40.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:50:01,6,11.23,31.2,47.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 00:55:01,6,11.24,31.2,46.0,11.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:00:01,6,11.25,31.1,46.0,11.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:05:01,6,11.27,31.1,45.0,11.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:10:01,6,11.17,31.2,44.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:15:01,6,11.2,31.1,44.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:20:01,6,11.23,31.2,44.0,10.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:25:02,6,11.2,31.1,44.0,10.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:30:02,6,11.2,31.1,44.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:35:01,6,11.19,31.2,47.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:40:01,6,11.23,31.1,47.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:45:01,6,11.18,31.2,53.0,10.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:50:01,6,11.23,31.2,54.0,10.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 01:55:01,6,11.19,31.2,47.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:00:01,6,11.22,31.2,48.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:05:02,6,11.21,30.9,40.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:10:01,6,11.24,31.2,54.0,10.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:15:01,6,11.21,31.2,53.0,10.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:20:01,6,11.24,31.1,51.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:25:01,6,11.21,31.1,48.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:30:01,6,11.21,31.0,51.0,10.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:35:01,6,11.2,31.2,53.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:40:01,6,11.22,31.1,50.0,9.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:45:01,6,11.18,31.0,50.0,9.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:50:01,6,11.16,30.7,43.0,9.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 02:55:02,6,11.26,31.0,51.0,9.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:00:01,6,11.24,31.1,46.0,9.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:05:01,6,11.22,31.1,47.0,9.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:10:01,6,11.19,31.0,46.0,9.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:15:01,6,11.18,31.1,47.0,9.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:20:01,6,11.22,31.0,43.0,9.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:25:01,6,11.14,30.9,42.0,9.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:30:01,6,11.17,31.0,49.0,9.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:35:01,6,11.19,31.1,48.0,9.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:40:01,6,11.2,31.0,48.0,9.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:45:01,6,11.17,31.0,48.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:50:01,6,11.11,30.9,41.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 03:55:01,6,11.24,30.9,48.0,9.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:00:01,6,11.19,30.7,40.0,9.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:05:01,6,11.16,30.7,42.0,9.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:10:01,6,11.17,30.7,39.0,9.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:15:01,6,11.16,30.7,39.0,9.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:20:01,6,11.12,30.9,41.0,9.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:25:02,6,11.19,30.9,43.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:30:01,6,11.14,30.7,39.0,10.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:35:01,6,11.17,30.7,40.0,9.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:40:02,6,11.19,30.7,40.0,10.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:45:01,6,11.14,30.7,40.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:50:01,6,11.13,30.9,50.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 04:55:01,6,11.09,31.1,51.0,10.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:00:01,6,11.13,30.9,45.0,10.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:05:01,6,11.15,31.1,46.0,10.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:10:02,6,11.08,31.0,48.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:15:01,6,11.13,30.9,47.0,10.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:20:02,6,11.09,30.7,45.0,10.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:25:01,6,11.14,30.7,44.0,10.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:30:01,6,11.1,30.5,40.0,10.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:35:01,6,11.14,30.6,40.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:40:01,6,11.11,30.9,51.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:45:01,6,11.04,31.1,50.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:50:01,6,11.11,31.1,45.0,10.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 05:55:01,6,11.05,31.2,49.0,11.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:00:01,6,11.04,31.1,44.0,11.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:05:01,6,11.09,31.0,43.0,12.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:10:01,6,11.07,31.1,48.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:15:01,6,11.05,31.0,48.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:20:01,6,11.12,30.7,44.0,12.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:25:01,6,11.05,30.9,45.0,12.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:30:02,6,11.08,31.0,45.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:35:01,6,11.07,31.1,51.0,12.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:40:01,6,11.05,31.1,51.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:45:01,6,11.04,31.1,51.0,12.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:50:01,6,11.04,31.1,50.0,12.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 06:55:01,6,11.04,31.1,43.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:00:01,6,11.05,31.1,44.0,13.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:05:01,6,11.09,31.0,44.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:10:01,6,10.97,31.2,50.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:15:01,6,11.06,31.0,45.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:20:01,6,11.08,31.0,46.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:25:01,6,11.08,30.9,45.0,12.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:30:01,6,11.06,30.9,45.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:35:01,6,11.06,31.2,45.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:40:01,6,11.04,31.2,45.0,12.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:45:01,6,11.07,31.4,49.0,12.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:50:01,6,11.0,31.2,43.0,12.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 07:55:01,6,11.09,31.2,44.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:00:02,6,11.11,31.2,45.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:05:01,6,11.03,31.1,45.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:10:01,6,11.08,31.2,46.0,13.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:15:01,6,11.04,31.2,46.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:20:01,6,11.08,31.2,47.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:25:02,6,11.08,31.2,47.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:30:01,6,11.08,31.2,52.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:35:01,6,11.01,31.4,52.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:40:01,6,11.11,31.2,46.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:45:02,6,11.08,31.2,46.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:50:01,6,11.11,31.4,46.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 08:55:01,6,11.08,31.2,45.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:00:01,6,11.09,31.5,45.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:05:01,6,11.07,31.4,45.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:10:01,6,11.06,31.4,45.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:15:01,6,11.06,31.4,46.0,13.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:20:01,6,11.03,31.6,47.0,13.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:25:01,6,11.0,31.6,51.0,13.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:30:01,6,11.01,31.5,51.0,13.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:35:02,6,11.0,31.4,49.0,13.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:40:01,6,11.06,31.5,49.0,13.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:45:01,6,11.01,31.5,49.0,13.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:50:01,6,11.01,31.6,49.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 09:55:01,6,11.03,31.5,48.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:00:01,6,11.01,31.4,44.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:05:01,6,11.02,31.6,50.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:10:02,6,11.05,31.5,44.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:15:01,6,11.07,31.5,44.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:20:01,6,11.05,31.6,45.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:25:01,6,11.05,31.6,47.0,13.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:30:02,6,11.04,31.5,48.0,13.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:35:01,6,11.01,31.7,57.0,13.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:40:01,6,11.02,31.4,49.0,13.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:45:01,6,11.0,31.2,48.0,13.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:50:01,6,10.99,31.2,49.0,13.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 10:55:01,6,11.03,31.4,50.0,13.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:00:02,6,10.99,31.4,45.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:05:01,6,11.09,31.4,45.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:10:01,6,11.03,31.5,46.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:15:01,6,11.09,31.6,48.0,13.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:20:01,6,11.07,31.6,48.0,12.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:25:01,6,11.05,31.7,48.0,12.5,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:30:01,6,11.0,31.7,52.0,12.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:35:01,6,11.04,31.7,52.0,13.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:40:01,6,11.02,31.8,53.0,13.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:45:01,6,10.97,31.8,53.0,14.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:50:01,6,11.02,31.8,48.0,14.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 11:55:01,6,11.07,31.6,47.0,14.4,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:00:02,6,11.02,31.5,47.0,14.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:05:01,6,11.03,31.7,47.0,13.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:10:01,6,11.03,31.7,55.0,12.9,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:15:01,6,11.0,31.7,46.0,13.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:20:01,6,11.06,31.6,45.0,13.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:25:01,6,10.96,31.7,45.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:30:01,6,11.02,31.8,53.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:35:02,6,11.01,31.7,52.0,13.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:40:02,6,11.04,31.7,50.0,13.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:45:01,6,11.0,31.7,48.0,13.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:50:01,6,10.99,31.7,48.0,13.2,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 12:55:01,6,11.01,31.8,48.0,13.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:00:01,6,10.99,31.6,44.0,14.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:05:01,6,10.91,31.7,45.0,14.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:10:01,6,10.92,31.7,45.0,15.8,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:15:01,6,10.95,31.5,44.0,16.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:20:01,6,10.96,31.7,52.0,15.7,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:25:01,6,11.0,31.6,50.0,16.3,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:30:02,6,10.96,31.7,46.0,17.1,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:35:01,6,10.95,31.7,46.0,18.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:40:01,6,10.96,32.0,54.0,20.2,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:45:01,6,10.98,31.8,47.0,21.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:50:01,6,11.01,31.8,47.0,18.3,93.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 13:55:01,6,10.95,31.8,47.0,17.1,94.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 14:00:01,6,10.9,31.7,46.0,16.7,98.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 14:05:01,6,11.0,32.0,49.0,16.6,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 14:10:01,6,10.94,32.0,48.0,17.1,99.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 14:15:01,6,10.95,32.1,48.0,18.5,92.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 14:20:02,6,10.95,32.1,46.0,17.8,93.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 14:25:01,6,10.95,32.1,46.0,19.2,81.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
2017-06-22 14:30:01,6,10.97,32.1,45.0,18.6,90.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,2,
