date,Month ,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery,KMeansLabel
2017-10-09 10:00:01,10,17.21,12.0,70,6.3,100,355,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:05:01,10,17.21,12.1,70,6.5,100,330,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:10:01,10,17.2,12.4,71,6.7,100,461,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:15:01,10,17.18,12.5,71,7.0,100,279,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:20:01,10,17.19,12.5,70,7.3,100,277,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:25:01,10,17.2,12.6,71,7.5,100,271,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:30:01,10,17.19,12.6,71,7.7,100,282,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:35:01,10,17.21,12.7,71,8.0,100,290,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:40:01,10,17.2,12.8,71,8.3,100,286,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:45:01,10,17.21,12.9,71,8.6,100,317,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:50:01,10,17.19,13.0,71,8.9,100,344,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 10:55:01,10,17.2,12.9,71,9.0,100,384,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 11:00:01,10,17.2,13.2,72,9.1,100,425,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 11:05:01,10,17.2,13.4,72,9.2,100,457,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
2017-10-09 11:10:01,10,17.2,13.6,72,9.3,100,494,5.2,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5
